iter	Passed	Remaining
3215	322367	178825
3216	322488	178736
3217	322615	178651
3218	322733	178560
3219	322860	178475
3220	322979	178385
3221	323107	178300
3222	323230	178213
3223	323405	178153
3224	323547	178076
3225	323671	177989
3226	323792	177900
3227	323928	177819
3228	324046	177728
3229	324169	177640
3230	324297	177555
3231	324425	177470
3232	324566	177392
3233	324689	177303
3234	324821	177220
3235	324945	177133
3236	325064	177043
3237	325181	176951
3238	325294	176858
3239	325432	176778
3240	325548	176686
3241	325667	176595
3242	325809	176517
3243	325942	176435
3244	326066	176347
3245	326204	176266
3246	326333	176181
3247	326463	176097
3248	326603	176017
3249	326729	175931
3250	326863	175848
3251	327010	175773
3252	327132	175684
3253	327291	175614
3254	327414	175526
3255	327543	175441
3256	327677	175358
3257	327813	175276
3258	327943	175191
3259	328085	175113
3260	328208	175024
3261	328332	174935
3262	328465	174853
3263	328598	174769
3264	328722	174680
3265	328850	174594
3266	328971	174505
3267	329090	174414
3268	329216	174326
3269	329336	174235
3270	329453	174143
3271	329572	174052
3272	329714	173974
3273	329850	173891
3274	329973	173802
3275	330091	173711
3276	330214	173622
3277	330338	173533
3278	330465	173446
3279	330583	173354
3280	330710	173267
3281	330826	173174
3282	330947	173084
3283	331066	172993
3284	331198	172908
3285	331326	172822
3286	331455	172736
3287	331580	172647
3288	331694	172553
3289	331822	172467
3290	331962	172386
3291	332105	172307
3292	332236	172222
3293	332361	172133
3294	332481	172042
3295	332608	171955
3296	332731	171865
3297	332857	171778
3298	332979	171688
3299	333112	171603
3300	333240	171516
3301	333371	171430
3302	333500	171344
3303	333617	171251
3304	333742	171162
3305	333880	171081
3306	334031	171005
3307	334162	170919
3308	334316	170845
3309	334447	170760
3310	334575	170673
3311	334699	170583
3312	334815	170490
3313	334931	170396
3314	335061	170310
3315	335178	170217
3316	335292	170122
3317	335423	170036
3318	335540	169943
3319	335651	169847
3320	335767	169754
3321	335898	169668
3322	336026	169580
3323	336163	169497
3324	336303	169416
3325	336429	169327
3326	336549	169235
3327	336687	169153
3328	336807	169061
3329	336937	168974
3330	337071	168889
3331	337196	168800
3332	337323	168712
3333	337468	168633
3334	337595	168544
3335	337728	168459
3336	337881	168383
3337	338041	168311
3338	338182	168230
3339	338312	168143
3340	338443	168056
3341	338580	167973
3342	338715	167888
3343	338916	167836
3344	339074	167763
3345	339196	167672
3346	339321	167582
3347	339456	167497
3348	339594	167414
3349	339727	167328
3350	339877	167250
3351	340010	167164
3352	340141	167078
3353	340270	166990
3354	340398	166901
3355	340524	166812
3356	340650	166723
3357	340775	166632
3358	340912	166549
3359	341047	166463
3360	341196	166385
3361	341329	166299
3362	341449	166206
3363	341572	166115
3364	341686	166019
3365	341820	165934
3366	341949	165845
3367	342066	165752
3368	342183	165658
3369	342317	165571
3370	342439	165480
3371	342559	165387
3372	342693	165301
3373	342812	165208
3374	342974	165135
3375	343097	165044
3376	343230	164958
3377	343360	164870
3378	343495	164784
3379	343609	164688
3380	343740	164600
3381	343882	164518
3382	344014	164431
3383	344142	164342
3384	344273	164254
3385	344416	164172
3386	344550	164086
3387	344676	163996
3388	344807	163908
3389	344931	163816
3390	345063	163729
3391	345194	163641
3392	345334	163557
3393	345479	163476
3394	345617	163392
3395	345747	163303
3396	345881	163216
3397	346007	163126
3398	346143	163040
3399	346280	162955
3400	346417	162870
3401	346543	162779
3402	346680	162694
3403	346806	162603
3404	346938	162515
3405	347063	162424
3406	347194	162336
3407	347316	162244
3408	347436	162150
3409	347561	162059
3410	347684	161967
3411	347802	161873
3412	347931	161783
3413	348063	161695
3414	348196	161607
3415	348325	161518
3416	348463	161433
3417	348597	161346
3418	348722	161254
3419	348852	161165
3420	349002	161085
3421	349153	161006
3422	349283	160917
3423	349405	160824
3424	349536	160735
3425	349651	160639
3426	349772	160546
3427	349901	160456
3428	350021	160362
3429	350144	160270
3430	350281	160184
3431	350405	160091
3432	350524	159997
3433	350646	159904
3434	350764	159809
3435	350913	159728
3436	351041	159638
3437	351171	159548
3438	351301	159459
3439	351438	159373
3440	351582	159290
3441	351709	159198
3442	351839	159109
3443	351977	159023
3444	352100	158930
3445	352244	158847
3446	352377	158759
3447	352499	158665
3448	352631	158576
3449	352762	158487
3450	352891	158397
3451	353030	158311
3452	353181	158230
3453	353322	158146
3454	353463	158061
3455	353611	157979
3456	353741	157889
3457	353881	157803
3458	354028	157721
3459	354152	157628
3460	354279	157537
3461	354412	157448
3462	354529	157352
3463	354648	157257
3464	354777	157167
3465	354900	157073
3466	355023	156980
3467	355148	156887
3468	355279	156798
3469	355402	156704
3470	355539	156617
3471	355661	156523
3472	355798	156436
3473	355926	156345
3474	356051	156252
3475	356176	156160
3476	356305	156069
3477	356434	155978
3478	356582	155895
3479	356712	155805
3480	356848	155717
3481	356975	155625
3482	357096	155531
3483	357225	155440
3484	357367	155354
3485	357501	155265
3486	357637	155177
3487	357767	155087
3488	357896	154996
3489	358024	154904
3490	358151	154812
3491	358288	154724
3492	358449	154647
3493	358584	154558
3494	358738	154478
3495	358859	154383
3496	358980	154288
3497	359102	154194
3498	359256	154113
3499	359384	154021
3500	359515	153931
3501	359648	153841
3502	359770	153747
3503	359896	153654
3504	360021	153561
3505	360149	153469
3506	360286	153381
3507	360407	153286
3508	360529	153191
3509	360657	153099
3510	360781	153006
3511	360898	152909
3512	361031	152819
3513	361154	152725
3514	361284	152633
3515	361417	152543
3516	361550	152453
3517	361682	152362
3518	361813	152272
3519	361933	152176
3520	362051	152079
3521	362177	151986
3522	362298	151892
3523	362419	151796
3524	362536	151699
3525	362659	151605
3526	362790	151514
3527	362916	151420
3528	363060	151335
3529	363190	151243
3530	363317	151150
3531	363450	151060
3532	363584	150970
3533	363706	150875
3534	363839	150784
3535	363971	150694
3536	364092	150598
3537	364218	150505
3538	364351	150414
3539	364487	150325
3540	364617	150233
3541	364759	150146
3542	364889	150054
3543	365021	149963
3544	365149	149870
3545	365285	149781
3546	365421	149691
3547	365568	149606
3548	365700	149515
3549	365844	149429
3550	365979	149339
3551	366107	149246
3552	366239	149155
3553	366366	149061
3554	366495	148969
3555	366631	148879
3556	366770	148791
3557	366901	148699
3558	367040	148610
3559	367168	148517
3560	367296	148424
3561	367419	148329
3562	367559	148241
3563	367683	148146
3564	367806	148051
3565	367934	147957
3566	368053	147861
3567	368196	147773
3568	368320	147679
3569	368447	147585
3570	368571	147490
3571	368707	147400
3572	368852	147313
3573	368977	147219
3574	369097	147122
3575	369251	147039
3576	369404	146956
3577	369550	146869
3578	369686	146779
3579	369823	146689
3580	369960	146599
3581	370083	146504
3582	370220	146414
3583	370353	146322
3584	370484	146230
3585	370609	146135
3586	370749	146046
3587	370894	145959
3588	371032	145869
3589	371164	145777
3590	371296	145685
3591	371432	145594
3592	371570	145505
3593	371699	145411
3594	371825	145317
3595	371961	145226
3596	372116	145143
3597	372248	145050
3598	372383	144959
3599	372507	144863
3600	372645	144773
3601	372768	144678
3602	372914	144590
3603	373047	144498
3604	373193	144412
3605	373324	144319
3606	373499	144243
3607	373637	144152
3608	373767	144059
3609	373883	143960
3610	374000	143862
3611	374131	143769
3612	374258	143674
3613	374383	143579
3614	374512	143485
3615	374634	143388
3616	374770	143297
3617	374909	143207
3618	375037	143113
3619	375157	143015
3620	375287	142922
3621	375405	142824
3622	375534	142729
3623	375670	142638
3624	375793	142542
3625	375917	142446
3626	376052	142354
3627	376191	142264
3628	376330	142174
3629	376449	142076
3630	376597	141988
3631	376756	141906
3632	376910	141821
3633	377036	141725
3634	377164	141631
3635	377308	141542
3636	377439	141449
3637	377588	141362
3638	377718	141268
3639	377845	141173
3640	377987	141083
3641	378141	140998
3642	378421	140960
3643	378605	140886
3644	378778	140807
3645	378931	140722
3646	379047	140622
3647	379186	140531
3648	379312	140435
3649	379440	140340
3650	379562	140243
3651	379686	140147
3652	379819	140053
3653	379944	139957
3654	380066	139860
3655	380195	139765
3656	380459	139720
3657	380591	139626
3658	380725	139533
3659	380861	139441
3660	380999	139349
3661	381140	139258
3662	381298	139174
3663	381432	139081
3664	381570	138989
3665	381701	138895
3666	381847	138806
3667	382004	138721
3668	382138	138627
3669	382270	138533
3670	382409	138442
3671	382548	138350
3672	382684	138258
3673	382817	138164
3674	382959	138073
3675	383099	137982
3676	383290	137909
3677	383419	137814
3678	383559	137722
3679	383691	137628
3680	383819	137532
3681	383956	137440
3682	384086	137345
3683	384222	137252
3684	384379	137166
3685	384513	137072
3686	384653	136981
3687	384808	136894
3688	384944	136802
3689	385082	136709
3690	385221	136617
3691	385386	136534
3692	385527	136443
3693	385659	136348
3694	385794	136254
3695	385933	136162
3696	386059	136065
3697	386202	135975
3698	386340	135882
3699	386467	135785
3700	386604	135692
3701	386730	135595
3702	386853	135497
3703	386963	135395
3704	387085	135297
3705	387207	135198
3706	387333	135101
3707	387470	135008
3708	387605	134914
3709	387732	134818
3710	387858	134720
3711	387985	134624
3712	388119	134529
3713	388299	134451
3714	388432	134356
3715	388554	134258
3716	388675	134159
3717	388803	134062
3718	388932	133966
3719	389074	133875
3720	389224	133786
3721	389377	133698
3722	389514	133604
3723	389638	133506
3724	389761	133408
3725	389904	133316
3726	390041	133223
3727	390176	133128
3728	390312	133034
3729	390446	132940
3730	390579	132845
3731	390704	132747
3732	390840	132653
3733	390979	132560
3734	391118	132467
3735	391257	132373
3736	391408	132284
3737	391547	132191
3738	391681	132096
3739	391818	132003
3740	391946	131906
3741	392086	131813
3742	392221	131718
3743	392363	131626
3744	392494	131530
3745	392630	131435
3746	392769	131342
3747	392933	131257
3748	393078	131165
3749	393215	131071
3750	393342	130974
3751	393465	130875
3752	393596	130779
3753	393719	130680
3754	393852	130584
3755	393980	130487
3756	394111	130391
3757	394245	130296
3758	394374	130199
3759	394500	130101
3760	394635	130006
3761	394779	129914
3762	394923	129822
3763	395050	129724
3764	395175	129625
3765	395315	129532
3766	395452	129437
3767	395593	129344
3768	395744	129254
3769	395873	129157
3770	396000	129059
3771	396135	128964
3772	396283	128873
3773	396416	128777
3774	396556	128683
3775	396687	128587
3776	396823	128492
3777	396955	128395
3778	397098	128303
3779	397233	128207
3780	397370	128112
3781	397507	128017
3782	397649	127924
3783	397796	127833
3784	397902	127728
3785	398037	127632
3786	398178	127538
3787	398317	127444
3788	398458	127351
3789	398613	127261
3790	398751	127167
3791	398941	127089
3792	399079	126994
3793	399222	126901
3794	399367	126808
3795	399506	126713
3796	399647	126620
3797	399783	126524
3798	399915	126427
3799	400045	126330
3800	400173	126231
3801	400317	126139
3802	400449	126042
3803	400581	125945
3804	400702	125844
3805	400828	125746
3806	400955	125647
3807	401085	125549
3808	401212	125451
3809	401352	125356
3810	401481	125258
3811	401601	125158
3812	401714	125055
3813	401851	124959
3814	401985	124863
3815	402115	124765
3816	402245	124667
3817	402359	124565
3818	402486	124466
3819	402617	124368
3820	402748	124271
3821	402890	124177
3822	403024	124080
3823	403165	123986
3824	403295	123888
3825	403437	123793
3826	403565	123695
3827	403703	123599
3828	403833	123501
3829	403973	123407
3830	404099	123307
3831	404229	123209
3832	404359	123111
3833	404488	123013
3834	404611	122913
3835	404751	122818
3836	404881	122720
3837	405035	122629
3838	405168	122532
3839	405307	122436
3840	405467	122347
3841	405598	122249
3842	405728	122151
3843	405884	122060
3844	406018	121963
3845	406147	121865
3846	406288	121770
3847	406431	121676
3848	406550	121574
3849	406681	121476
3850	406804	121375
3851	406931	121276
3852	407056	121176
3853	407185	121077
3854	407306	120976
3855	407436	120878
3856	407575	120782
3857	407705	120684
3858	407842	120587
3859	407975	120490
3860	408100	120390
3861	408249	120297
3862	408384	120200
3863	408537	120108
3864	408665	120009
3865	408801	119912
3866	408952	119819
3867	409087	119722
3868	409219	119624
3869	409360	119529
3870	409497	119432
3871	409635	119336
3872	409754	119234
3873	409899	119139
3874	410033	119042
3875	410164	118943
3876	410301	118846
3877	410435	118749
3878	410575	118653
3879	410707	118554
3880	410846	118458
3881	411067	118385
3882	411195	118286
3883	411328	118188
3884	411457	118088
3885	411595	117992
3886	411721	117891
3887	411863	117796
3888	412014	117703
3889	412143	117603
3890	412280	117506
3891	412409	117407
3892	412536	117307
3893	412662	117207
3894	412794	117108
3895	412909	117005
3896	413027	116902
3897	413148	116800
3898	413268	116698
3899	413402	116600
3900	413531	116501
3901	413654	116400
3902	413779	116299
3903	413908	116199
3904	414037	116100
3905	414168	116001
3906	414293	115900
3907	414437	115804
3908	414582	115709
3909	414700	115607
3910	414824	115505
3911	414957	115407
3912	415098	115311
3913	415260	115220
3914	415427	115131
3915	415555	115031
3916	415684	114931
3917	415840	114839
3918	415971	114739
3919	416104	114640
3920	416244	114544
3921	416387	114448
3922	416523	114350
3923	416654	114250
3924	416787	114151
3925	416921	114053
3926	417050	113953
3927	417195	113857
3928	417333	113760
3929	417480	113665
3930	417605	113564
3931	417736	113464
3932	417870	113365
3933	418004	113267
3934	418131	113166
3935	418265	113067
3936	418394	112967
3937	418517	112865
3938	418643	112764
3939	418770	112664
3940	418906	112565
3941	419033	112465
3942	419168	112366
3943	419310	112269
3944	419439	112169
3945	419566	112068
3946	419691	111967
3947	419815	111865
3948	419940	111764
3949	420071	111664
3950	420202	111564
3951	420332	111464
3952	420450	111361
3953	420577	111260
3954	420706	111160
3955	420824	111056
3956	420953	110956
3957	421068	110852
3958	421187	110749
3959	421322	110650
3960	421455	110550
3961	421560	110444
3962	421692	110344
3963	421840	110249
3964	421979	110150
3965	422114	110052
3966	422241	109950
3967	422375	109851
3968	422504	109751
3969	422637	109651
3970	422768	109551
3971	422894	109450
3972	423025	109350
3973	423178	109255
3974	423322	109158
3975	423463	109060
3976	423591	108960
3977	423720	108859
3978	423848	108758
3979	423994	108661
3980	424124	108561
3981	424260	108462
3982	424386	108360
3983	424516	108260
3984	424641	108158
3985	424764	108056
3986	424899	107956
3987	425034	107857
3988	425158	107755
3989	425287	107654
3990	425425	107555
3991	425555	107454
3992	425699	107357
3993	425810	107252
3994	425923	107147
3995	426031	107040
3996	426150	106937
3997	426273	106834
3998	426406	106734
3999	426528	106632
4000	426659	106531
4001	426790	106430
4002	426911	106327
4003	427039	106226
4004	427161	106123
4005	427290	106022
4006	427423	105922
4007	427543	105819
4008	427657	105714
4009	427801	105616
4010	427927	105515
4011	428053	105413
4012	428169	105308
4013	428313	105210
4014	428451	105112
4015	428587	105012
4016	428717	104911
4017	428898	104822
4018	429028	104721
4019	429162	104621
4020	429313	104525
4021	429460	104428
4022	429597	104329
4023	429729	104228
4024	429865	104128
4025	430001	104029
4026	430124	103926
4027	430255	103825
4028	430389	103725
4029	430530	103626
4030	430668	103527
4031	430820	103431
4032	430948	103329
4033	431082	103229
4034	431226	103130
4035	431376	103034
4036	431521	102936
4037	431658	102836
4038	431784	102734
4039	431916	102633
4040	432067	102537
4041	432216	102440
4042	432359	102341
4043	432484	102239
4044	432610	102136
4045	432734	102033
4046	432895	101939
4047	433022	101837
4048	433160	101737
4049	433291	101636
4050	433416	101533
4051	433557	101434
4052	433692	101333
4053	433832	101234
4054	433965	101133
4055	434096	101032
4056	434211	100927
4057	434341	100825
4058	434473	100724
4059	434624	100627
4060	434753	100525
4061	434897	100426
4062	435022	100323
4063	435152	100222
4064	435282	100120
4065	435410	100017
4066	435533	99914
4067	435670	99814
4068	435792	99710
4069	435917	99607
4070	436045	99505
4071	436185	99405
4072	436323	99305
4073	436468	99207
4074	436596	99104
4075	436713	98999
4076	436842	98897
4077	436967	98794
4078	437091	98691
4079	437216	98588
4080	437361	98489
4081	437507	98390
4082	437641	98289
4083	437762	98185
4084	437890	98083
4085	438016	97980
4086	438147	97878
4087	438285	97777
4088	438414	97675
4089	438541	97572
4090	438671	97470
4091	438804	97369
4092	438933	97266
4093	439063	97164
4094	439192	97062
4095	439320	96959
4096	439451	96857
4097	439583	96755
4098	439706	96651
4099	439833	96548
4100	439956	96444
4101	440084	96342
4102	440206	96238
4103	440345	96137
4104	440486	96037
4105	440625	95937
4106	440749	95833
4107	440877	95731
4108	441014	95630
4109	441133	95525
4110	441268	95423
4111	441392	95320
4112	441516	95216
4113	441643	95113
4114	441769	95009
4115	441899	94907
4116	442040	94807
4117	442159	94702
4118	442291	94600
4119	442413	94495
4120	442543	94393
4121	442674	94291
4122	442808	94189
4123	442934	94086
4124	443063	93983
4125	443192	93880
4126	443321	93777
4127	443454	93675
4128	443586	93573
4129	443725	93472
4130	443858	93370
4131	443986	93267
4132	444125	93166
4133	444258	93064
4134	444387	92961
4135	444519	92859
4136	444660	92758
4137	444786	92654
4138	444924	92553
4139	445055	92451
4140	445190	92349
4141	445316	92245
4142	445458	92145
4143	445604	92045
4144	445759	91947
4145	445888	91844
4146	446026	91743
4147	446154	91640
4148	446285	91537
4149	446422	91435
4150	446555	91333
4151	446680	91229
4152	446813	91127
4153	446941	91023
4154	447074	90921
4155	447194	90816
4156	447317	90711
4157	447441	90607
4158	447563	90502
4159	447690	90399
4160	447811	90294
4161	447939	90190
4162	448057	90085
4163	448174	89979
4164	448341	89883
4165	448480	89782
4166	448624	89681
4167	448758	89579
4168	448891	89476
4169	449025	89374
4170	449148	89269
4171	449299	89170
4172	449427	89067
4173	449567	88965
4174	449709	88864
4175	449854	88764
4176	449991	88662
4177	450109	88556
4178	450229	88451
4179	450365	88349
4180	450493	88245
4181	450632	88143
4182	450761	88040
4183	450893	87937
4184	451027	87834
4185	451152	87730
4186	451296	87629
4187	451427	87526
4188	451558	87422
4189	451689	87319
4190	451826	87217
4191	451961	87114
4192	452080	87009
4193	452208	86905
4194	452345	86802
4195	452464	86697
4196	452580	86590
4197	452726	86490
4198	452859	86387
4199	452985	86283
4200	453107	86177
4201	453237	86074
4202	453367	85970
4203	453492	85865
4204	453626	85762
4205	453748	85657
4206	453874	85553
4207	453994	85447
4208	454114	85341
4209	454241	85237
4210	454374	85134
4211	454492	85028
4212	454629	84925
4213	454740	84818
4214	454868	84714
4215	454998	84610
4216	455119	84505
4217	455236	84399
4218	455373	84296
4219	455502	84192
4220	455676	84096
4221	455860	84002
4222	455988	83898
4223	456110	83793
4224	456258	83692
4225	456380	83586
4226	456513	83483
4227	456644	83379
4228	456794	83279
4229	456912	83173
4230	457049	83070
4231	457179	82966
4232	457313	82863
4233	457462	82762
4234	457627	82664
4235	457816	82571
4236	457966	82470
4237	458098	82366
4238	458231	82263
4239	458374	82161
4240	458493	82055
4241	458613	81949
4242	458755	81847
4243	458904	81746
4244	459042	81643
4245	459163	81537
4246	459296	81434
4247	459433	81330
4248	459570	81227
4249	459709	81125
4250	459845	81022
4251	459982	80918
4252	460100	80812
4253	460213	80705
4254	460364	80604
4255	460496	80500
4256	460637	80397
4257	460769	80293
4258	460900	80189
4259	461036	80086
4260	461165	79981
4261	461297	79877
4262	461431	79773
4263	461568	79670
4264	461711	79568
4265	461834	79462
4266	461967	79358
4267	462096	79253
4268	462237	79151
4269	462370	79046
4270	462501	78942
4271	462629	78837
4272	462761	78733
4273	462882	78627
4274	463016	78523
4275	463140	78417
4276	463277	78314
4277	463404	78209
4278	463532	78103
4279	463817	78025
4280	463959	77922
4281	464109	77821
4282	464260	77719
4283	464409	77618
4284	464537	77513
4285	464693	77412
4286	464821	77307
4287	464935	77200
4288	465051	77092
4289	465177	76987
4290	465295	76880
4291	465417	76774
4292	465561	76671
4293	465688	76566
4294	465813	76460
4295	465947	76356
4296	466085	76252
4297	466213	76147
4298	466345	76042
4299	466466	75936
4300	466591	75830
4301	466720	75725
4302	466860	75622
4303	466990	75517
4304	467130	75413
4305	467266	75309
4306	467395	75204
4307	467525	75099
4308	467652	74993
4309	467790	74889
4310	467951	74789
4311	468093	74686
4312	468231	74582
4313	468359	74477
4314	468500	74373
4315	468631	74268
4316	468765	74164
4317	468906	74060
4318	469033	73955
4319	469162	73849
4320	469292	73744
4321	469469	73646
4322	469617	73544
4323	469761	73440
4324	469907	73338
4325	470051	73235
4326	470210	73134
4327	470348	73030
4328	470479	72924
4329	470615	72820
4330	470753	72716
4331	470896	72612
4332	471032	72508
4333	471168	72403
4334	471297	72298
4335	471422	72191
4336	471552	72086
4337	471679	71980
4338	471818	71876
4339	471962	71773
4340	472084	71666
4341	472216	71561
4342	472358	71457
4343	472490	71352
4344	472618	71246
4345	472748	71140
4346	472890	71036
4347	473027	70932
4348	473153	70826
4349	473281	70720
4350	473426	70616
4351	473564	70512
4352	473698	70407
4353	473834	70302
4354	473971	70197
4355	474096	70091
4356	474232	69986
4357	474368	69881
4358	474508	69777
4359	474666	69675
4360	474821	69573
4361	474949	69467
4362	475102	69365
4363	475234	69259
4364	475383	69156
4365	475515	69051
4366	475646	68945
4367	475798	68842
4368	475926	68736
4369	476057	68630
4370	476198	68526
4371	476334	68421
4372	476465	68315
4373	476602	68210
4374	476737	68105
4375	476872	68000
4376	477005	67894
4377	477153	67791
4378	477282	67684
4379	477408	67578
4380	477527	67470
4381	477651	67363
4382	477783	67258
4383	477925	67153
4384	478073	67050
4385	478201	66943
4386	478351	66840
4387	478499	66736
4388	478625	66630
4389	478763	66525
4390	478900	66420
4391	479038	66314
4392	479175	66209
4393	479324	66106
4394	479466	66001
4395	479606	65896
4396	479750	65792
4397	479869	65684
4398	480002	65578
4399	480142	65474
4400	480287	65369
4401	480416	65263
4402	480548	65157
4403	480687	65052
4404	480822	64946
4405	480956	64840
4406	481080	64733
4407	481215	64627
4408	481355	64522
4409	481502	64418
4410	481695	64320
4411	481842	64216
4412	481983	64111
4413	482118	64005
4414	482282	63903
4415	482425	63799
4416	482567	63694
4417	482716	63590
4418	482864	63485
4419	483033	63384
4420	483156	63277
4421	483303	63172
4422	483463	63070
4423	483603	62964
4424	483736	62858
4425	483881	62753
4426	484007	62646
4427	484125	62538
4428	484262	62432
4429	484409	62328
4430	484532	62220
4431	484667	62114
4432	484793	62007
4433	484928	61901
4434	485064	61795
4435	485190	61687
4436	485319	61580
4437	485450	61474
4438	485583	61367
4439	485717	61261
4440	485844	61154
4441	485977	61048
4442	486100	60940
4443	486240	60834
4444	486385	60729
4445	486521	60623
4446	486652	60516
4447	486802	60412
4448	486938	60306
4449	487284	60226
4450	487418	60119
4451	487563	60014
4452	487709	59909
4453	487849	59803
4454	487975	59696
4455	488101	59588
4456	488235	59482
4457	488370	59375
4458	488562	59276
4459	488715	59171
4460	488902	59071
4461	489036	58964
4462	489170	58858
4463	489360	58758
4464	489523	58655
4465	489651	58547
4466	489801	58442
4467	489932	58335
4468	490061	58228
4469	490184	58120
4470	490309	58012
4471	490428	57903
4472	490540	57794
4473	490658	57685
4474	490793	57579
4475	490917	57471
4476	491047	57363
4477	491177	57256
4478	491320	57150
4479	491436	57041
4480	491564	56934
4481	491697	56827
4482	491819	56718
4483	491944	56610
4484	492069	56503
4485	492195	56395
4486	492323	56287
4487	492458	56180
4488	492595	56073
4489	492730	55967
4490	492871	55860
4491	493005	55753
4492	493126	55645
4493	493253	55537
4494	493390	55430
4495	493529	55324
4496	493664	55217
4497	493797	55110
4498	493931	55003
4499	494064	54896
4500	494193	54788
4501	494327	54681
4502	494452	54573
4503	494588	54466
4504	494725	54359
4505	494860	54252
4506	495010	54146
4507	495138	54039
4508	495271	53931
4509	495402	53824
4510	495535	53716
4511	495686	53611
4512	495818	53503
4513	495953	53396
4514	496095	53290
4515	496237	53183
4516	496421	53082
4517	496582	52977
4518	496716	52870
4519	496852	52763
4520	496972	52654
4521	497090	52545
4522	497213	52436
4523	497344	52328
4524	497474	52221
4525	497630	52115
4526	497756	52007
4527	497885	51899
4528	498021	51792
4529	498183	51687
4530	498372	51586
4531	498510	51478
4532	498638	51370
4533	498766	51262
4534	498898	51154
4535	499030	51047
4536	499159	50939
4537	499329	50835
4538	499461	50727
4539	499588	50619
4540	499748	50514
4541	499876	50405
4542	500043	50301
4543	500173	50193
4544	500304	50085
4545	500433	49977
4546	500557	49868
4547	500681	49759
4548	500837	49654
4549	500977	49547
4550	501104	49438
4551	501262	49333
4552	501409	49226
4553	501543	49119
4554	501671	49010
4555	501799	48902
4556	501982	48799
4557	502110	48690
4558	502254	48583
4559	502409	48478
4560	502544	48370
4561	502694	48263
4562	502837	48156
4563	502960	48047
4564	503088	47939
4565	503219	47831
4566	503337	47721
4567	503475	47614
4568	503600	47505
4569	503723	47396
4570	503849	47287
4571	503972	47178
4572	504101	47070
4573	504267	46964
4574	504400	46856
4575	504522	46747
4576	504647	46638
4577	504800	46532
4578	504932	46424
4579	505059	46315
4580	505190	46207
4581	505314	46098
4582	505458	45990
4583	505583	45881
4584	505724	45774
4585	505869	45667
4586	505994	45558
4587	506120	45449
4588	506248	45340
4589	506403	45234
4590	506544	45126
4591	506698	45020
4592	506837	44912
4593	506968	44803
4594	507092	44694
4595	507224	44586
4596	507360	44478
4597	507507	44371
4598	507642	44262
4599	507770	44153
4600	507923	44047
4601	508051	43938
4602	508186	43830
4603	508335	43723
4604	508472	43614
4605	508598	43505
4606	508766	43400
4607	508897	43291
4608	509042	43184
4609	509173	43075
4610	509312	42967
4611	509447	42858
4612	509584	42750
4613	509716	42642
4614	509848	42533
4615	509978	42424
4616	510104	42315
4617	510226	42205
4618	510352	42096
4619	510486	41988
4620	510623	41879
4621	510763	41771
4622	510882	41661
4623	511009	41552
4624	511141	41443
4625	511269	41334
4626	511399	41225
4627	511536	41117
4628	511675	41009
4629	511808	40900
4630	511937	40791
4631	512059	40681
4632	512182	40572
4633	512312	40463
4634	512449	40354
4635	512585	40246
4636	512728	40138
4637	512863	40029
4638	513004	39921
4639	513134	39812
4640	513269	39703
4641	513412	39595
4642	513535	39485
4643	513666	39376
4644	513807	39268
4645	513957	39160
4646	514085	39051
4647	514222	38942
4648	514364	38834
4649	514493	38725
4650	514629	38616
4651	514766	38507
4652	514901	38399
4653	515038	38290
4654	515202	38183
4655	515331	38074
4656	515474	37966
4657	515630	37858
4658	515769	37749
4659	515893	37640
4660	516032	37531
4661	516163	37422
4662	516312	37314
4663	516459	37206
4664	516583	37096
4665	516705	36986
4666	516910	36882
4667	517029	36772
4668	517156	36662
4669	517289	36553
4670	517517	36451
4671	517667	36343
4672	517798	36233
4673	517941	36125
4674	518088	36016
4675	518220	35907
4676	518353	35798
4677	518575	35695
4678	518720	35586
4679	518953	35483
4680	519185	35381
4681	519324	35272
4682	519456	35162
4683	519598	35054
4684	519756	34946
4685	519902	34837
4686	520039	34728
4687	520175	34619
4688	520318	34510
4689	520463	34401
4690	520607	34292
4691	520740	34183
4692	520878	34074
4693	521011	33964
4694	521141	33854
4695	521279	33745
4696	521413	33635
4697	521544	33526
4698	521683	33417
4699	521822	33307
4700	521953	33198
4701	522084	33088
4702	522220	32978
4703	522360	32869
4704	522499	32760
4705	522622	32650
4706	522758	32540
4707	522901	32431
4708	523068	32323
4709	523193	32213
4710	523318	32103
4711	523456	31993
4712	523610	31885
4713	523744	31775
4714	523890	31666
4715	524022	31556
4716	524136	31445
4717	524267	31336
4718	524405	31226
4719	524540	31116
4720	524671	31006
4721	524807	30897
4722	524941	30787
4723	525071	30677
4724	525194	30566
4725	525316	30456
4726	525450	30346
4727	525586	30236
4728	525728	30127
4729	525866	30017
4730	526005	29908
4731	526141	29798
4732	526282	29688
4733	526419	29579
4734	526550	29469
4735	526685	29359
4736	526816	29249
4737	526952	29139
4738	527089	29029
4739	527227	28919
4740	527371	28810
4741	527507	28700
4742	527643	28590
4743	527781	28480
4744	527917	28370
4745	528047	28260
4746	528183	28150
4747	528333	28041
4748	528467	27931
4749	528596	27820
4750	528735	27711
4751	528881	27601
4752	529009	27491
4753	529142	27380
4754	529274	27270
4755	529423	27161
4756	529566	27051
4757	529702	26941
4758	529826	26830
4759	529955	26720
4760	530106	26611
4761	530229	26500
4762	530346	26389
4763	530479	26279
4764	530621	26169
4765	530748	26058
4766	530875	25947
4767	531006	25837
4768	531139	25727
